,image_filename,line_text,type
105359,typed_1275_line_4.png,በትንሿ  እስያ  ( በአሁኗ  ቱርክ  ) ሰሜናዊ  ምዕራብ  በሚገኘው  በግረናይከስ  ወንዝ  በ 334 ከዘአበ  በፋርሳውያን  ላይ የመጀመሪያውን  ድል ተቀዳጀ።  ጌታ,typed
105360,typed_1275_line_6.png,መለኮታዊ  ቃል አምነን  መትጋት  አለብን።  ከዚያ  ይልቅ  አሥራት  በመስጠት  መልከ  ጼዴቅ  እንደ  ካህን  የላቀ  ቦታ እንዳለው  አምኖ  ተቀብሏል።  እንደ,typed
105361,typed_1275_line_7.png,ዲፕሎማትም  በይው  እንደምንም  ሆኜ ማለቴ  ነው።,typed
105362,typed_1542_line_2.png,በውስጡም  ( ውሻ  ፣ ዶሮ ፣ ፈረስ  ፣ . . . ) የመሳሰሉትን  እንስሳት  በማካተት  ለመኖር  ይፈልጉ  ነበር።  በየትኛዉም  መድረክና  ፍርድ  ቤት ፣ መጽህፍ,typed
105363,typed_1542_line_4.png,ቡድን  አባላት  ለመተርጎም  አስቸጋሪ  በሆነ  ቃል ላይ ሲወያዩ።  ይህ ደግሞ  ከባለቤቴ  ጋር ሆኜ በስብከቱ  ሥራ  ለመካፈልና  በጉባኤ  ውስጥ  ያሉብኝን,typed
105364,typed_1542_line_5.png,ኃላፊነቶች  ለመወጣት  በቂ ጊዜ እንዳገኝ  አስችሎኛል።  ) ንዴተኛው  አስተማሪ  ፡ - ይኼ  እብድ  ሰውዬ  ሁሌ እንደረበሸን  ነው ፤ አይደል  እንዴ  ?። እናንተ,typed
105365,typed_1542_line_6.png,የጺሩያ  ልጆች  ፤ ከእናንተ  ጋር ምን ( ጠብ  ) አለኝ  ?። በሞተው  የሌኒን  ጭንቅላት  መመራት  ይበቃናል  በማለት  በድፍረት  የተናገሩት  የሩሲያ  የባህል,typed
105366,typed_1540_line_2.png,ከፎቁ  ላይ ተንጠልጥላ  ፣ አሰሪዋ  እጇን  ይዛ አየሁ  ትላለች።  21 የእስራኤል  አምላክ  የሠራዊት  ጌታ እግዚአብሔር  በስሜ  ሐሰተኛ  ትንቢትን,typed
105367,typed_1540_line_3.png,ስለሚናገሩላችሁ  ስለ ቆላያ  ልጅ ስለ አክዓብና  ስለ መዕሤያ  ልጅ ስለ ሴዴቅያስ  እንዲህ  ይላል።  ከመንበረ  ፓትርያርክ  ጠቅላይ  ቤተ ክህነት  እስከ  አህጉረ,typed
105368,typed_1540_line_4.png,ስብከት  እና አጥቢያ  አብያተ  ክርስቲያናት  ድረስ  የሚዘረጋው  የፀረ  ፕሮቴስታንታዊ  ተሐድሶ  ቋሚ  ኮሚቴ  በበላይነት  የሚመራው  በብፁዓን  ሊቃነ,typed
105369,typed_1540_line_5.png,ጳጳሳት  ሲኾን  በቋሚ  ኮሚቴው  አባልነት  የሚመረጡት  ሊቃውንት  ፣ ካህናት  ፣ ምእመናንና  የሰንበት  ት / ቤት ወጣቶችም  በእምነታቸው  እንከን,typed
105370,typed_1540_line_6.png,የሌለባቸው  ፤ በቀናዒነታቸው  ፣ በዕውቀታቸው  እና በሕይወታቸው  የተመሰከረላቸው  ሊኾኑ  እንደሚገባ  ቅዱስ  ሲኖዶሱ  በውሳኔው  ጥብቅ  ማሳሰቢያ,typed
105371,typed_1626_line_1.png,ለሚሠራለት  ድርጅት  በአንድ  የሥራ  ፈረቃ  እስከ  ኻያ ሰው  በጋሪ  ይገፋል።  በመዠንገር  አካባቢ  ...። በዋና  ሥራ  አስኪያጁ  ሊቀ ማእምራን  የማነ,typed
105372,typed_1626_line_5.png,የይሖዋ  ምሥክሮች  የትምህርት  ፕሮግራም  ውጤታማነት  በዩናይትድ  ስቴትስ  የፍትሕ  ቢሮ የፌዴራል  ማረሚያ  ቤቶች  አስተዳደር  በሚያሳትመው,typed
105373,typed_1626_line_6.png,ቮለንቲር  ቱዴይ  በተባለው  የዜና  መጽሔትም  ላይ ወጥቷል።  አዲስ  አበባን  ያጥለቀለቀውና  የክልል  ከተሞችን  ያነቃነቀው  የዒድ  ሕዝባዊ  ተቃውሞ,typed
105374,typed_1626_line_7.png,በወርቃማ  የታሪክ  ዳራ ላይ የተከተበ  ማንም  ሊያብለው  የማይችል  ሆኖ ሳለ ግና አሁንም  የቀጠሩትን  የቅርንጫፍ  ምርጫ  ከመተው  ይልቅ  ቀኑን,typed
105375,typed_1626_line_8.png,በማራዘም  ለሚፈጽሙት  ጥቁር  ግፍ ራሳቸውን  ማዘጋጀት  ያዙ።,typed
105376,typed_1896_line_1.png,ምክትል  ፕሬዚዳንት  ሆኖ የቆየው  ሰብስቤ  ንሳጼ  የቤኒሻንጉል  ጉሙዝ  ሕዝቦች  ዴሞክራሲያዊ  ፓርቲ  ( ቤጉሕዴፓ  ) ምክትል  ሊቀመንበር  መሆኑ,typed
105377,typed_1896_line_2.png,የሚታወቅ  ሲሆን  ፣ ቀደም  ባሉት  ዓመታትም  የክልሉ  የውኃ  ሀብት  ቢሮ ኃላፊ  ፣ የክልሉ  የኢኮኖሚ  ዘርፍ  ሥራ  አስፈጻሚና  በሌሎችም  ኃላፊነቶች  ላይ,typed
105378,typed_1896_line_4.png,ማኅበራትን  በሕዋስ  ( ) ደረጃ  በየጉራንጉሩ  መመሥረት  እና ማቋቋም  ፤ እነዚህን  ጥቃቅን  ማኅበራት  አህጉረ  ስብከት  ስለማያውቋቸው  እና,typed
105379,typed_1896_line_6.png,ለዓላማቸው  የተመቸ  ይሆናል  ፤ እየሆነም  ነው።  እኔ አሁን  የምለው  አንድ  ነገር ሁላችንም  ተባብረን  ኢትዮጵያውዩን  ጋደፊ  አቡነ  ጶውሎስን  መጣል,typed
105380,typed_1896_line_7.png,አለብን  ምክንያቱም  ሰው ሞቶም  ያሸንፋል  እንደተባለው  እሳቸውን  ተቃውመን  ብንሞትም  ጽድቅ  ነው።,typed
105381,typed_1068_line_1.png,ቀደም  ሲል የወያኔ  ፓርላማ  ተሿሚዎች  ታማኝነታቸውና  ታዛዥነታቸው  ለህወሃት  ጌቶቻቸው  ብቻ እንዳልነበረ  ዛሬ ዛሬ ይወክላሉ  ወደሚባሉባቸው,typed
105382,typed_1068_line_2.png,የምርጫ  ተብዬ  ጣቢያዎች  ድረስ  ተጉዘው  ህዝብ  እንዲያነጋግሩና  ችግራቸውን  እንዲያዳምጡ  ከመላክ  ጀምሮ  በሰበብ  አስባቡ  ያለ አግባብ  ከሥራ,typed
105383,typed_1068_line_3.png,የሚሰናበቱ  የመንግሥት  ሠራተኞችን  ልብ ለማማለል  ከአሁን  ቦኋላ  ማንም  ሰው ከሥራ  ላይ እንደማይቀነስ  ፤ ደመወዝ  ፤ እድገትና  የነፃ ትምህረት,typed
105384,typed_1068_line_5.png,"እነሙርሢ  እንዳዩትም  እና እንደሚያውቁትም  የህዳሴውን  ግድብ  እኛው  ግንበኛ  እኛው  መሃንዲስና  እኛው  የፋይናንስ  ምንጭ  "" ሆነን  በመሥራት  ላይ",typed
105385,typed_1068_line_6.png,ሳለን  ኢትዮጵያ  ብድር  እና እርዳታ  እንዳታገኝ  እናደርጋለን  ማለታቸው  በአንፃሩ  ደግሞ  እነ ሙርሢ  ምፅዋት  ለመጠየቅ  ከመካከለኛው  ምስራቅ  እስከ,typed
105386,typed_1068_line_7.png,አውሮፓ  ያደረጉት  ጉዞ ሳይሳካ  መቅረቱ  የእነሙርሢን  ግራ የተጋባ  አስተዳደርና  በህዝባቸው  ላይ የያዙትን  ያልተገባ  ጨዋታ  የሚያረጋግጥልን  ነው።,typed
105387,typed_2891_line_1.png,መንግስት  ጥያቄዎቹን  ከጥያቄው  ባለቤት  ጋር በግልፅ  መድረክ  በመገኘት  እና መፍትሔ  በመፈለግ  አደባባይ  የወጣውን  እና ያኮረፈውን  የአገሪቱን,typed
105388,typed_2891_line_2.png,ግማሽ  አካል  ህዝብ  ቤቱ እንዲመለስ  ከማድረግ  ይልቅ  ህጋዊ  ኮሚቴዎቻችንን  ማሰር  ፣ ታዋቂ  ዳዒዎቻችንን  እና ግለሰቦችን  ማሰር  እና ክፋት,typed
105389,typed_2891_line_3.png,የተሞላባቸውን  ከኃላፊነት  የራቁ  ተግባራት  መፈፀምን  መርጦ  እነሆ  ይህንኑ  እየተገበረ  ይገኛል።  17 እንግዲህ  አሕዛብ  ደግሞ  በአእምሮአቸው  ከንቱነት,typed
105390,typed_2891_line_4.png,እንደሚመላለሱ  ከእንግዲህ  ወዲህ  እንዳትመላለሱ  እላለሁ  ፣ በጌታም  ሆኜ እመሰክራለሁ።  13 ሙሉ  በሙሉ  የሚቃጠል  መባ  ይዤ ወደ ቤትህ,typed
105391,typed_2891_line_5.png,እመጣለሁ  ፤ +። ገሮች  ግን ምድርን  ይወርሳሉ  ፤ በታላቅ  ሰላምም  ሐሤት  ያደርጋሉ  የሚለውን  ጥቅስ  አሳዩኝ።  ጋራዦቹ  በቂ እውቀት  የሰለጠነ  በቂ,typed
105392,typed_2891_line_6.png,የሰው  ኃይል  የላቸውም።  አደጋውን  በዘላቂነት  ለመፍታትም  ለህብረተሰቡ  አገልግሎት  እየሰጡ  ያሉ መናኻሪያዎችን  በሰው  ኃይል  የማሟላትና  በርካታ,typed
105393,typed_2891_line_7.png,ተገልጋዮች  ያሉት  የአሽከርካሪና  የተሽከርካሪ  የስራ  ሂደትን  ሁለቱም  ራሣቸውን  ችለው  አገልግሎት  እንዲሰጡ  ቢደረግ  የተሻለ  ውጤት  ማስመዝገብና,typed
105394,typed_2891_line_8.png,ችግሩን  መቀነስ  እንደሚቻል  አስተያየታቸውን  አክለው  ገልጸዋል።,typed
105395,typed_2810_line_1.png,"( ማክሰኞ  ሰኔ 23 ቀን 2001 ዓ.ም. 30 , 2009 ) ፦ በደሴ  ከተማ  የቅድስት  አርሴማ  ቤተክርስቲያን  እንድትሠራበት  ታቅዶበት  የነበረው  ቦታ ለረዥም",typed
105396,typed_2810_line_2.png,ጊዜ ሲያወዛግብ  ቆይቶ  ፤ የከተማው  አስተዳደር  ባለሥልጣናት  ቦታውን  ሙስሊሞች  ተቃውመውታል  በሚል  ሥራው  ተቋርጦ  በድንኳን  ሲቀደስበት,typed
105397,typed_2810_line_3.png,ከቆየ  በኋላ  ፤ መንግሥት  መልሶ  ቦታውን  ለሌላ  አገልግሎት  ይዠዋለሁ  በማለቱ  ዛሬ በደሴ  ከተማ  ብዛት  ያለው  ህዝብ  የተሳተፈበት  ሠላማዊ  ሰልፍ,typed
105398,typed_2810_line_4.png,እንደተካሄደና  ከሰልፉ  በኋላ  በምዕመናንና  በፌደራል  ፖሊሶች  መካከል  ረብሻ  መነሳቱን  የዓይን  ምስክሮች  ገለጹ።  ሌላው  አማራጬ  ደግሞ  መፃፍ,typed
105399,typed_2810_line_5.png,ነው።  ጰራቅሊጦስ  መንፈስ  ቅዱስ  አምላካችናነ  አጽናኛችን  ሆይ !።,typed
105400,typed_2951_line_1.png,ከእርሱ  ይኼ  አይጠበቅም  በማለት  ሁኔታውን  ይመለከት  የነበረ  አንድ  ሰው ተናገረ።  ከሚነጥቀውም  ላይ ድሆች  ላላቸው  ዜጎች  መሰረታዊ  የምግብ,typed
105401,typed_2951_line_2.png,አቅርቦት  ሲያደርግ  ሌሎች  ወጭያቸውንም  ሲደጉም  የድሃ  መንግስት  እየተባለ  ሲንቆለጳጰስ  ኖሯል።  የሰንደቅ  አላማ  ልዪ ክብርና  የአገር  ፍቅር  ሰዎች,typed
105402,typed_2951_line_3.png,ተወልደዉ  ከሚያድጉበት  ማህበረሰብ  ፤ ከቤተሰብ  ፤ ከጎረቤትና  ከጓደኛ  እንደ  ምግብና  እንደ  ዉኃ እየበሉና  እየጠጡ  የሚያገኙት  የሰዉነትና  የዜግነት,typed
105403,typed_2951_line_4.png,መገለጫ  ታላቅ  እሴት  ነዉ።,typed
105404,typed_3494_line_1.png,+ 24 አይሁዳውያን  ለ 40 ጅራፍ  አንድ  የቀረው  ግርፋት  አምስት  ጊዜ ገርፈውኛል  ፤ + 25 ሦስት  ጊዜ በዱላ  ተደብድቤአለሁ  ፤ + አንድ  ጊዜ በድንጋይ,typed
105405,typed_3494_line_3.png,ደግሞም  በወንዝ  ሙላት  ለሚመጣ  አደጋ  ፣ ዘራፊዎች  ለሚያደርሱት  አደጋ  ፣ የገዛ ወገኖቼ  ለሚያደርሱት  አደጋ  ፣ + ከአሕዛብ  ለሚሰነዘር  አደጋ  ፣ +,typed
105406,typed_3494_line_4.png,በከተማ  ፣ + በምድረ  በዳና  በባሕር  ላይ ለሚያጋጥም  አደጋ  እንዲሁም  በሐሰተኛ  ወንድሞች  መካከል  ለሚያጋጥም  አደጋ  ተጋልጬ  ነበር ፤ 27 ብዙ,typed
105407,typed_3494_line_5.png,ጥሬአለሁ  ፤ ብዙ ደክሜአለሁ  ፤ ብዙ ጊዜ እንቅልፍ  ሳልተኛ  አድሬአለሁ  ፤ + ተርቤአለሁ  ፤ ተጠምቻለሁ  ፤ + ብዙ ጊዜ ምግብ  በማጣት  ተቸግሬአለሁ  ፤,typed
105408,typed_3494_line_6.png,+ በብርድ  ተቆራምጃለሁ  ፤ በልብስ  እጦትም  ተቸግሬአለሁ።  ላም እሳት  ወለደችና  እንዳትልሰው  እሳት  ፣ እንዳትተው  ልጇ ሆነ !። የመምህራንን  ሙያዊ,typed
105409,typed_3494_line_7.png,ብቃት  በተለያዪ  ስልጠና  ማጎልበት።,typed
105410,typed_231_line_1.png,ምናልባትም  ፣ በሃይማኖት  ካባ ሥር ጸያፍ  ፖለቲካን  የሚያቀነቅኑ  አማካሪ  ተብዬዎች  ገፋፍተዋቸው  ይሆናል  የሚል  ቀና ጥርጣሬ  ያድርብናል  እንጂ  ፣,typed
105411,typed_231_line_2.png,በፍፁም  ብፁዐን  አባቶቻችንን  ፣ እኛ ከትንኟም  ክንፍ  የምናንሰው  ምዕመናን  ከመውቀስ  ተቆጥበን  ቆይተናል።  ከዚያም  ደሴቶቹ  ያሉበትን  አካባቢ,typed
105412,typed_231_line_3.png,ለመጠቆም  በሰንጠረዦቹ  ላይ ዛጎል ያስሩበታል።  ዘጠኝ  ወር አርግዤው  በ 1998 ዓ.ም. በእስር  ቤት የወለድኩት  ናፍቆት  እስክንድር  ነጋ ላለፉት  ሠባት,typed
105413,typed_231_line_4.png,ዓመታት  የገፋው  የሰቆቃ  ኑሮ እንዲበቃው  መፈለጌ  ነው ወደማልፈልገው  ስደት  እንዳመራ  ያስገደደኝ።  ከአጼ  ምኒሊክ  ተከትለው  የመጡ,typed
105414,typed_231_line_5.png,መንግሥታትም  የከተማይቱን  መዲናነት  አጠናክረው  የቀጠሉበት  ሁኔታ  ተፈጠረ።  ለሯጮች  ፤ ለተራራ  ወጪዎች  እና ተጓዦች  እንዲሁም  ሙሉ,typed
105415,typed_231_line_6.png,ቤተሰብ  አሳታፊ  ለሆኑት  የኢትዮትሬል  ውድድሮች  የዓለም  አቀፍ  ተሳታፊዎች  ጉጉት  አስደናቂ  ሆኗል።  ይኼ  ሶስት  ሺህ ብር እንግዲህ  ቀደም  ብዬ,typed
105416,typed_231_line_7.png,እንደነገርኩሽ  ለጥበቃ  ፣ ለፅዳት  ፣ ለአትክልተኛና  ለጥገና  ሠራተኞች  የሚከፈል  ነው።,typed
105417,typed_723_line_1.png,የተፈጥሮ  እንክብካቤን  በጥብቅ  ተግባራዊ  ለማድረግ  በሚያስችል  አኳኋን  በእቅድ  መፈፀም  እንዳለበት  እና ሠፈራው  በዘፈቀደ  የሚካሄድ  እንዳይሆን,typed
105418,typed_723_line_2.png,ከአካባቢው  የመሬት  አጠቃቀም  ፖሊሢ  ጋር በጥብቅ  በተጣጣመ  አኳኋን  መፈጸም  እንዳለበት  ባለሙያዎቹ  ይመክራሉ።  ጰ ብሂል  - ጰራቅሊጦስ,typed
105419,typed_723_line_3.png,መንፈሰ  ጽድቅ።  ከ አምደጺዮን።  በደረሰን  ዜና መሰረት  በስብሰባው  አቶ ሀይለማርያም  ደሳለኝ  ላይ ከባለስልጣናቱ  ከኢህአዲግ  የተለያዩ  ወቀሳ  እና,typed
105420,typed_723_line_4.png,ትችት  የደረሰባቸው  ሲሆን  በደረሰን  ዜና መሰረት  ጠቅላይ  ሚኒስር  አቶ ሀይለማርያም  ደሳለኝ  የጠቅላይ  ሚኒስትርነት  ቦታቸውን  ሳይለቁ,typed
105421,typed_723_line_5.png,እንደማይቀርና  በአቶ  ደሳለኝ  ቦታ የጠቅላይ  ሚንስትርነት  ቦታውን  ህህዋቶች  በከፍተኛ  ሮጫ  ላይ እንደሚገኙ  እና ዶክተር  ደብረ  ጺዎን  ገ ማርያም,typed
105422,typed_723_line_6.png,ቴድሮስ  አዳኖምንና  ፣ አቶ አርከበ  እቁባይን  ጨምሮ  ሌሎች  ሶስት  ሰዎች  ታላቅ  የስልጣን  ሹካቻ  ላይ እንደሚጋኙ  እና የጠቅላይ  ሚንስትርነቱን  ቦታ,typed
105423,typed_723_line_7.png,ሳይቆጣጠሩት  እንደማይቀር  ለማወቅ  ተችሏል።,typed
105424,typed_3351_line_1.png,ከታላቁ  የኢትዮጵያ  ህዳሴ  ግድብ  እስከ  ሆለታ  ድረስ  717 ኪሎ  ሜትር  ባለ አራት  መቶ  ኪሎቮልት  ከፍተኛ  የኤሌክትሪክ  ማስተላለፊያ  መስመር  ከ 77,typed
105425,typed_3351_line_5.png,በጉዳዩ  ላይ ውሳኔ  ሰጥተዋል  ከተባሉት  ሦስት  የፌደራል  ፍ / ቤት ዳኞች  መካከል  አቶ ኑሩ ሰዒድ  ላልተወሰነ  ጊዜ ከዳኝነት  ሥራቸው  እንዲታገዱ,typed
105426,typed_3351_line_7.png,ኢሕአዴግ  የስንቱን  አገር ልምድና  ተሞክሮ  ሲፈትሽ  ይኼን  ይኼን  ረሳው  ?። በሚቀጥለው  ቀን በፖሊስ  ጣቢያው  የምትሠራ  የጽዳት  ሠራተኛ  ለናና,typed
105427,typed_1109_line_1.png,በአንጻሩ  አንድ  የም / ቤቱ አባል  ከአርጎባ  ብሔር  እስከዛሬ  ከብሔሩ  ተሿሚ  ዳኛ እንዳልነበርና  ተረስቶ  የቆየ  ጉዳይ  መሆኑን  በመጥቀስ  በአሁኑ  ሹመት,typed
105428,typed_1109_line_2.png,ውስጥ  አንድ  አርጎባ  መኖሩ  እስየው  ነው በማለት  ደስታውን  መግለጹ  ፓርላማውን  አስፈግጓል።  ከጥቅሞቹ  አንዱ  ፤ ባለሙያዎች  በያዙት  ሙያ  አንድ,typed
105429,typed_1109_line_3.png,ጊዜ የዚህ  ዓይነቱ  ባለሙያ  ሆኜ ተመርቄያለሁ  ፤ በሙያውም  ስም ተጠርቻለሁ  ፤ ታውቄበታለሁ  በማለት  ተደላድለው  እንዳይተኙና  እንዳይዘናጉ,typed
105430,typed_1109_line_4.png,የሚቀሰቅስ  ሙያን  ለማዳበርና  ለማሻሻል  ዘወትርም  በሙያቸው  ዙሪያ  ድምፁን  በማሰማት  የሚያነቃ  ደወል  ሆኖ ያገለግላል።  የመለስ  ዜናዊ  ስሜት,typed
105431,typed_1109_line_6.png,ነበር።  ነገረ መንግሥትና  ሃይማኖት  የማይለያዩ  ስለ መሆናቸው  ለምሳሌ  የእነዚህ  ወገኖች  መጀመሪያ  የእስራኤል  ፥ ኋላም  የእስራኤል  ሕግ ወራሽ,typed
105432,typed_1109_line_8.png,መሠረት  ነው።,typed
105433,typed_3531_line_1.png,ቡድኖቹን  በማንቀሳቀስ  ረገድ  ብፁዕ  አቡነ  እስጢፋኖስ  ለብፁዕ  አቡነ  ማቲያስ  ፣ ብፁዕ  አቡነ  ፊልጶስ  ቀጣዩ  ፓትርያሪክ  ከወሎ  መመረጥ  አለበት  ፤,typed
105434,typed_3531_line_2.png,ጊዜው  የወሎ  ነው የሚለውን  ቡድን  ( ) በመደገፍ  ብፁዕ  አቡነ  ገብርኤልን  ወይም  ብፁዕ  አቡነ  ማቲያስ  ዘካናዳን  ፣ ብፁዕ  አቡነ  አብርሃም  ደግሞ,typed
105435,typed_3531_line_5.png,ወደ ምሥራቅ  ሄጄ በነበረበት  ወቅት  እነዚህ  ነገሮች  በተሰበኩበትና  በተግባር  በዋሉበት  አካባቢ  ሆኜ የብሉይ  ኪዳን  መጻሕፍትን  ጠንቅቄ  ከተማርኩና,typed
105436,typed_3531_line_7.png,ተከታይ  የመሆን  ፍላጎት  እያየለ  በመምጣቱ  የመጀመሪያዪቱ  ቤተ ክርስቲያን  በኪንግስተን  ጃማይካ  ተቋቋመች።,typed
105437,typed_3240_line_4.png,ላይ የጫናችሁትን  ቀንበር  እንድታስወግዱ  በአብ  በወልድ  በመንፈስ  ቅዱስ  ስም እጠይቃችኋለሁ።  በኢትዮጵያ  የታየው  ሰላም  ፣ ዴሞክራሲና  ልማት,typed
105438,typed_3240_line_5.png,በአስር  ሺዎች  በሚቆጠሩ  ውድ  ኢትዮጰያውያን  መስዋእትነት  የተገኘ  ነው።  የአዲስ  ዘመን  ጋዜጣ  የመዝናኛ  ዓምድ  አዘጋጅ  ሰኔ 13 ቀን 2007 ዓ.ም,typed
105439,typed_3240_line_6.png,ደንበኛ  ንጉሥ  አይደለም  በሚል  ርዕስ  ለጻፉት  ጽሑፍ  አያሌው  ንጉሤ።  እኔ የፌድራል  ጉዳዮች  ሚኒስቴር  የሃይማኖት  ተቋማትን  ለመመዝገብ  ብሎ,typed
105440,typed_3240_line_7.png,ያወጣውን  መመሪያ  ከተለያዪ  ኣቅጣጫዎች  ለማየት  እሞክራለው።,typed
105441,typed_1884_line_1.png,በመሆኑም  ኢየሱስ  የሰይጣን  ዋነኛ  የጥቃት  ዒላማ  ሆነ።  ቢያንስ  ቢያንስ  ከመጥፋት  ራሱን  እዬተከላከለ  ግን ለራሱ  ጥፋትና  ውድመት  ከሤረኞች  ጋር,typed
105442,typed_1884_line_2.png,መተባበሩን  ቢተው  ኖሮ እኮ አማራውም  ሆነ ሌላው  ኢትዮጵያዊ  አሁን  ተያይዞ  ከማለቅ  ይድን  ነበር .። ባለስልጣናቱ  በሰብዓዊ  መብቶች  ፣ በመልካም,typed
105443,typed_1884_line_3.png,አስተዳደር  ፣ በግጭት  አፈታት  እና በሴቶች  ፣ በህፃናት  እና የአካል  ጉዳተኛ  ሰዎች  መብቶች  ላይ የአድቮኬሲ  ስራ የሚያከናውኑ  ድርጅቶች  ከገቢያቸው  ከ,typed
105444,typed_1884_line_4.png,10 በመቶ  በላይ  ከውጭ  ምንጮች  መቀበል  እንደማይፈቀድላቸው  የሚደነግገውን  የበጎ አድራጎት  ድርጅቶችና  ማህበራት  አዋጅ  በ 2014 ም,typed
105445,typed_1884_line_5.png,ተጠናክሮ  ሥራ  ላይ እንዲውል  አድርገዋል።  ዛሬም  ወደ ኬኒያ  ይዤዎት  ልሄድ  ነው።  በነገራችን  ላይ የመለስ  መቃብር  ሥላሤ  ካቴድራል  ውስጥ  ክላሽን,typed
105446,typed_1884_line_6.png,ባነገቡ  ወታደሮች  እየተጠበቀ  እንዳለ  ታውቃላችሁ  ?። ይሖዋ  እባክህ  ወደ ቤትህ  መልሰን  በማለት  ለሚለምኑት  ንስሐ  የገቡ  ሰዎች  ርኅራኄ  እና ምሕረት,typed
105447,typed_1884_line_7.png,እንደሚያሳያቸው  አስታውስ።  ይኼ  ለራሴ  ያቀረብኩት  ጥያቄ  ነው።  የማኅበሩ  አባላትና  እንስሶቻቸውም  ከዚያ  ውሃ ጠጡ  ( ዘኁ .። ሁሉም  ተሿሚዎች,typed
105448,typed_1884_line_8.png,የወያኔ  አባላት  ወይም  ታማኝ  ደጋፊዎች  መሆናቸው  ግልጽ  ነው።,typed
105449,typed_3616_line_1.png,ባሕረተኞች  የኬክሮስን  መስመር  ለማስላት  አንግሎችን  የሚለካ  መሣሪያና  የመረጃ  ሰንጠረዦችን  ፣ ኬንትሮስን  ለማስላት  ደግሞ  በግሪኒች  ሰዓት,typed
105450,typed_3616_line_2.png,አቆጣጠር  የተስተካከለ  የመርከብ  ሰዓት  ይጠቀሙ  ነበር።  በእኔ  በኩል  የሚባለው  ነገር ፍጹም  ሃሰትና  ነገሩን  ለማድበስበስ  ተብሎ  የቀረበ  መሆኑን,typed
105451,typed_3616_line_3.png,ገልጬ  የግድያ  ሙከራው  ባለቤቶች  እነርሱ  መሆናቸውንና  ንብረቴን  ከእነርሱ  እንደምጠብቅ  አስረዳሁ።  ( በዶ / ር ሽፈራው  ተጋብዤ  ከመጣው  በኋላ,typed
105452,typed_3616_line_4.png,ከእናንተ  ጋር ከመገናኘቴ  በፊት  በኢትዮጵያ  ያለውን  ሁኔታ  ለማወቅ  ሞክሬአለሁ  የኢትየጵያ  መንግስት  ፣ ጠቅላይ  ሚስትር  መለስ  ፣ የፌደራል  ጉዳዮች,typed
105453,typed_3616_line_6.png,ስብሃት  ነጋ ስለ ኢትዮጵያ  ህዝብ  መጻሂ  እድልና  የፓለቲካ  ምህዳር  እንዲያብራራ  ለቀረበለት  ጥያቄ  ፡ በተለመደውና  ስነምግባር  ባልገራው  አንደበቱ,typed
105454,typed_3616_line_7.png,የሰጠው  ከጥያቄው  ጋር ምንም  ግንኙነት  የሌለው  መልስ  ፡ 1 ኛ / ስነስራት  የሌለውን  የኢትዮጵያን  ህዝብ  ስራት  ለማስተማርና  ፡ የደርግ  እርዝራዦችን,typed
105455,typed_3616_line_8.png,፡ ለመቆጣጠር  በዙ ጊዜ አሳልፈናል።,typed
105456,typed_1234_line_1.png,በሦስተኛው  ዙር የሚገናኙ  32 ክለቦች  በመጪው  መስከረም  11 ቀን 2008 ዓ . ም የጥሎ  ማለፍ  ጨዋታቸውን  የሚያደርጉ  ሲሆን  ፤ አርሰናል,typed
105457,typed_1234_line_3.png,መሆኑ  ከወዲሁ  ጫና  እንደበረከተበት  ማሳያ  ሆኗል።  የትራይቮን  ማርቲን  ገዳይ  የሆነው  ጆርጅ  ዚመርማን  ከሕግ  ቢያመልጥ  ከፈጣሪ  ተጠያቂነት,typed
105458,typed_1234_line_5.png,እንዳገለግል  ወሰንን።  እኔም  ሳንቲም  አገኝ ስለነበረ  ፣ ዘንጬ  ማንነቴን  ማሳየት  አለብኝ  አልኩና  ወደ ሃሙሲት  ገበያ  አመራሁ።  ከዚህ  እንደሚታይ  ፣,typed
105459,typed_1234_line_6.png,የአክሻክ  ንጉሥ  ፑዙር  - ኒራሕ  የአሣ  መሥዊያን  ለመከልከል  እንዳሰበ  ፣ የአጥማጆቹ  ወገን  ግን በኩግባው  እርዳታ  እንደ  ተቋቋሙት  ፣ በ ኒፑር  ም,typed
105460,typed_1234_line_7.png,የተገኙት  የቄሳውንት  ወገን  ድጋፋቸውን  ከፑዙር  - ኒራሕ  አዛውረው  ሽረውት  የተወደደችውን  የኪሽ  ባለ ቡናቤት  ( ባለ ጠጅቤት  ) ኩግባውን  የመላ,typed
105461,typed_1234_line_8.png,ሱመር  ንግሥት  ሆና እንዳሾሙአት  መገመት  እንችላለን።,typed
105462,typed_3625_line_2.png,ውስጥ  ጥላቸዋለች።  + 16 ድሃ የሆኑ  ሰዎች  የፈለጉትን  ነገር ነፍጌ  ፣ + ወይም  የመበለቲቱ  ዓይን  እንዲያዝን  * አድርጌ  ከሆነ  ፣ + 17 ወላጅ  አልባ  ለሆኑ,typed
105463,typed_3625_line_3.png,ልጆች  ሳላካፍል  ፣ የራሴን  ምግብ  ብቻዬን  በልቼ  ከሆነ  ፣ + 18 ( ወላጅ  አልባ  የሆነውን  ልጅ * ከወጣትነቴ  ጀምሮ  እንደ  አባት  ሆኜ አሳድጌዋለሁና  ፤,typed
